Code,Year,Fertility rate,Population,Life expectancy
gnq,2006,5.498,990343,61.97
gnq,2007,5.433,1036044,62.46
gnq,2008,5.363,1084530,62.9
gnq,2009,5.288,1135673,63.52
gnq,2010,5.209,1189085,63.54
gnq,2011,5.126,1241835,63.13
gnq,2012,5.04,1293483,63.39
gnq,2013,4.952,1346218,64.45
gnq,2014,4.863,1399828,65.02
gnq,2015,4.774,1453923,64.77
gnq,2016,4.686,1508186,64.93
gnq,2017,4.599,1562396,65.57
gnq,2018,4.513,1616422,65.85
gnq,2019,4.429,1670177,65.98
gnq,2020,4.346,1716468,64.98
gnq,2021,4.266,1758786,64.85
gnq,2022,4.17,1803545,65.49
gnq,2023,4.081,1847549,66.33
grc,1960,2.23,8384492,72.43
grc,1961,2.13,8447002,72.37
grc,1962,2.16,8473376,72.18
grc,1963,2.14,8488375,72.4
grc,1964,2.24,8504002,72.55
grc,1965,2.25,8521363,73.01
grc,1966,2.32,8579992,73.16
grc,1967,2.45,8655156,73.05
grc,1968,2.42,8717917,73.15
grc,1969,2.36,8747073,73.55
grc,1970,2.4,8747776,73.82
grc,1971,2.32,8787038,74.13
grc,1972,2.32,8849378,74.11
grc,1973,2.27,8893400,74.43
grc,1974,2.38,8929114,74.6
grc,1975,2.33,9016967,74.63
grc,1976,2.35,9160209,74.66
grc,1977,2.27,9282021,74.86
grc,1978,2.28,9389967,75.14
grc,1979,2.26,9526004,75.24
grc,1980,2.23,9653414,75.3
grc,1981,2.09,9754402,75.44
grc,1982,2.03,9837470,75.6
grc,1983,1.94,9911493,75.6
grc,1984,1.83,9978782,75.78
grc,1985,1.67,10037037,75.86
grc,1986,1.6,10088763,76.23
grc,1987,1.5,10134534,76.37
grc,1988,1.5,10177006,76.8
grc,1989,1.4,10218039,77.06
grc,1990,1.39,10258487,77.23
grc,1991,1.37,10306644,77.32
grc,1992,1.36,10359895,77.39
grc,1993,1.32,10412751,77.58
grc,1994,1.33,10466260,77.68
grc,1995,1.28,10519235,77.75
grc,1996,1.26,10570080,77.89
grc,1997,1.27,10622325,78.09
grc,1998,1.24,10675409,78.16
grc,1999,1.23,10727951,78.23
grc,2000,1.25,10782635,78.44
grc,2001,1.25,10843164,78.68
grc,2002,1.28,10890285,78.89
grc,2003,1.29,10918471,79.08
grc,2004,1.31,10947365,79.23
grc,2005,1.34,10981334,79.43
grc,2006,1.4,11016103,79.7
grc,2007,1.41,11045737,79.64
grc,2008,1.5,11076872,79.97
grc,2009,1.5,11108069,80.15
grc,2010,1.48,11124670,80.4
grc,2011,1.4,11108844,80.49
grc,2012,1.34,11048298,80.56
grc,2013,1.29,10967540,80.87
grc,2014,1.3,10893166,81.05
grc,2015,1.33,10820903,80.92
grc,2016,1.38,10775504,81
grc,2017,1.35,10753533,81.14
grc,2018,1.35,10730844,80.96
grc,2019,1.34,10718576,80.94
grc,2020,1.39,10699369,80.6
grc,2021,1.43,10579561,79.8
grc,2022,1.32,10412480,80.3
grc,2023,1.32,10242908,81.68
grd,1960,6.743,94058,64.11
grd,1961,6.627,95335,64.62
grd,1962,6.442,96375,64.68
grd,1963,6.196,97195,64.66
grd,1964,5.906,97760,65.23
grd,1965,5.597,98067,65.58
grd,1966,5.3,98121,65.53
grd,1967,5.04,98066,65.83
grd,1968,4.835,98078,66.29
grd,1969,4.69,98204,66.72
grd,1970,4.46,98414,66.98
grd,1971,4.307,98648,67.41
grd,1972,4.175,98777,67.94
grd,1973,4.046,98709,68.38
grd,1974,3.92,98486,68.75
grd,1975,3.754,98126,69.02
grd,1976,3.597,97632,69.15
grd,1977,3.457,97017,69.09
grd,1978,3.351,96305,69.25
grd,1979,3.344,95490,69.46
grd,1980,3.298,94538,69.31
grd,1981,2.989,94052,69.52
grd,1982,3.154,94383,69.52
grd,1983,3.306,94948,66.18
grd,1984,3.224,95498,69.45
grd,1985,3.478,96111,69.55
grd,1986,3.584,96790,69.65
grd,1987,3.581,97526,69.5
grd,1988,3.193,98308,69.46
grd,1989,3.233,99121,69.42
grd,1990,3.058,99957,69.21
grd,1991,3.106,100793,69.66
grd,1992,2.97,101602,69.74
grd,1993,2.805,102382,69.89
grd,1994,2.794,103138,70.25
grd,1995,2.822,103869,70.7
grd,1996,2.848,104584,71.18
grd,1997,2.803,105293,71.62
grd,1998,2.494,106009,71.94
grd,1999,2.392,106727,71.89
grd,2000,2.441,107451,71.97
grd,2001,2.421,107987,72.07
grd,2002,2.378,108404,72.08
grd,2003,2.332,108884,72.16
grd,2004,2.285,109323,71.75
grd,2005,2.242,109734,72.38
grd,2006,2.195,110135,72.55
grd,2007,2.154,110522,72.6
grd,2008,2.116,110896,72.52
grd,2009,2.078,111254,72.5
grd,2010,2.038,111586,72.47
grd,2011,2.006,112079,72.58
grd,2012,1.967,112775,73.16
grd,2013,1.913,113487,73.12
grd,2014,1.799,114132,73.05
grd,2015,1.715,114676,73.09
grd,2016,1.616,115130,72.87
grd,2017,1.438,115438,73.03
grd,2018,1.53,115691,73.17
grd,2019,1.542,115981,73.32
grd,2020,1.532,116341,73.38
grd,2021,1.517,116688,73.39
grd,2022,1.502,116913,73.78
grd,2023,1.487,117081,73.93
gtm,1960,6.999,4063655,47.9
gtm,1961,6.979,4186201,49.29
gtm,1962,6.934,4312044,48.77
gtm,1963,6.899,4440264,49.06
gtm,1964,6.871,4571109,49.47
gtm,1965,6.839,4704965,49.53
gtm,1966,6.802,4840958,49.27
gtm,1967,6.755,4978862,50.31
gtm,1968,6.699,5118111,49.51
gtm,1969,6.646,5257081,48.62
gtm,1970,6.6,5396966,49.87
gtm,1971,6.546,5538355,51.86
gtm,1972,6.511,5682833,53.52
gtm,1973,6.487,5831631,53.92
gtm,1974,6.458,5981197,54.26
gtm,1975,6.41,6128731,54.38
gtm,1976,6.368,6262404,46.34
gtm,1977,6.319,6401515,57.22
gtm,1978,6.261,6561534,58.22
gtm,1979,6.216,6727797,57.99
gtm,1980,6.171,6900212,57.95
gtm,1981,6.121,7075648,56.8
gtm,1982,6.057,7240241,55.46
gtm,1983,5.976,7419642,58.4
gtm,1984,5.855,7630682,59.83
gtm,1985,5.729,7849693,59.42
gtm,1986,5.663,8070818,59.88
gtm,1987,5.639,8296485,60.35
gtm,1988,5.621,8532099,60.99
gtm,1989,5.559,8775546,61.58
gtm,1990,5.48,9024773,61.4
gtm,1991,5.377,9272584,61.25
gtm,1992,5.314,9522266,61.42
gtm,1993,5.254,9779761,61.91
gtm,1994,5.191,10043718,62.48
gtm,1995,5.105,10312996,64.08
gtm,1996,5.008,10583526,65.18
gtm,1997,4.906,10857754,65.25
gtm,1998,4.8,11139145,65.43
gtm,1999,4.687,11422965,66.37
gtm,2000,4.583,11697592,66.74
gtm,2001,4.502,11969422,67.19
gtm,2002,4.371,12246915,67.76
gtm,2003,4.25,12525842,68.11
gtm,2004,4.134,12807402,68.4
gtm,2005,3.974,13087629,68.4
gtm,2006,3.845,13367459,68.91
gtm,2007,3.716,13652040,69.51
gtm,2008,3.571,13935174,69.86
gtm,2009,3.465,14215611,69.87
gtm,2010,3.375,14500112,70.27
gtm,2011,3.292,14792126,70.66
gtm,2012,3.219,15089647,71.07
gtm,2013,3.151,15387337,71.33
gtm,2014,3.088,15681725,71.58
gtm,2015,3.029,15971743,71.77
gtm,2016,2.973,16268760,71.95
gtm,2017,2.857,16567357,72.32
gtm,2018,2.743,16845685,72.41
gtm,2019,2.593,17103803,72.58
gtm,2020,2.47,17357325,71.25
gtm,2021,2.388,17598650,68.71
gtm,2022,2.343,17847877,68.16
gtm,2023,2.311,18124838,69.62
guy,1960,6.331,569143,58.85
guy,1961,6.339,582568,59.41
guy,1962,6.333,595461,59.46
guy,1963,6.307,608537,59.74
guy,1964,6.232,621764,60.01
guy,1965,6.135,635128,60.28
guy,1966,6.021,648646,60.52
guy,1967,5.888,662311,60.78
guy,1968,5.751,676160,61.08
guy,1969,5.581,690223,61.29
guy,1970,5.411,702705,61.68
guy,1971,5.257,712662,61.54
guy,1972,5.077,721617,61.42
guy,1973,4.866,730138,61.22
guy,1974,4.638,738057,61
guy,1975,4.45,745393,61.22
guy,1976,4.28,752253,61.68
guy,1977,4.116,758654,61.67
guy,1978,3.967,764586,59.57
guy,1979,3.86,770062,61.99
guy,1980,3.77,774367,62.36
guy,1981,3.719,776453,62.46
guy,1982,3.678,776712,62.73
guy,1983,3.637,775891,62.72
guy,1984,3.541,774111,62.13
guy,1985,3.47,771477,62.61
guy,1986,3.381,768098,62.65
guy,1987,3.305,764120,62.79
guy,1988,3.228,759663,63.15
guy,1989,3.186,754865,62.18
guy,1990,3.181,749894,62.37
guy,1991,3.183,747861,62.95
guy,1992,3.188,749911,63.55
guy,1993,3.199,752965,63.18
guy,1994,3.226,755822,63.41
guy,1995,3.238,758388,63.1
guy,1996,3.23,760526,62.98
guy,1997,3.221,762245,63.34
guy,1998,3.182,763586,63.5
guy,1999,3.125,764483,64.11
guy,2000,3.057,764832,63.96
guy,2001,2.958,764477,63.94
guy,2002,2.844,763652,63.85
guy,2003,2.75,763101,64.08
guy,2004,2.681,762418,64.25
guy,2005,2.648,760914,64.39
guy,2006,2.659,758966,65.01
guy,2007,2.681,756861,65.24
guy,2008,2.697,754606,65.3
guy,2009,2.694,752094,65.87
guy,2010,2.684,749256,65.75
guy,2011,2.694,746153,65.74
guy,2012,2.701,746288,65.69
guy,2013,2.711,750021,65.99
guy,2014,2.695,754229,66.02
guy,2015,2.667,758781,66.41
guy,2016,2.634,763548,66.67
guy,2017,2.593,768479,66.88
guy,2018,2.553,791556,67.09
guy,2019,2.521,807665,67.31
guy,2020,2.491,807481,66.69
guy,2021,2.462,815482,63.95
guy,2022,2.437,821637,64.25
guy,2023,2.412,826353,67.97
hnd,1960,7.458,2062060,49.05
hnd,1961,7.448,2121242,50.07
hnd,1962,7.443,2182064,51.27
hnd,1963,7.441,2244878,52.34
hnd,1964,7.443,2309855,53.37
hnd,1965,7.442,2377157,54.39
hnd,1966,7.41,2446751,55.31
hnd,1967,7.359,2518648,56.02
hnd,1968,7.295,2593057,56.56
hnd,1969,7.228,2670289,56.15
hnd,1970,7.172,2750715,57.69
hnd,1971,7.113,2834616,58.45
hnd,1972,7.058,2922064,59.02
hnd,1973,6.985,3011459,57.61
hnd,1974,6.913,3099836,54.74
hnd,1975,6.866,3193234,62.45
hnd,1976,6.814,3294457,63.81
hnd,1977,6.732,3398655,64.8
hnd,1978,6.634,3505463,65.96
hnd,1979,6.531,3614981,66.84
hnd,1980,6.418,3727173,67.86
hnd,1981,6.301,3841778,67.5
hnd,1982,6.179,3958728,68.31
hnd,1983,6.059,4078174,69.19
hnd,1984,5.935,4199850,68.96
hnd,1985,5.816,4323342,68.86
hnd,1986,5.7,4448899,68.74
hnd,1987,5.581,4576910,69.7
hnd,1988,5.468,4707677,69.21
hnd,1989,5.354,4841838,69.06
hnd,1990,5.271,4980488,69.09
hnd,1991,5.191,5123792,69.57
hnd,1992,5.113,5271431,69.39
hnd,1993,5.028,5423249,69.53
hnd,1994,4.935,5579242,69.98
hnd,1995,4.835,5739637,69.45
hnd,1996,4.713,5903954,69.38
hnd,1997,4.59,6071454,69.56
hnd,1998,4.473,6234431,63.35
hnd,1999,4.366,6400463,69.88
hnd,2000,4.289,6577773,70.07
hnd,2001,4.153,6757993,70.22
hnd,2002,4,6938859,70.38
hnd,2003,3.844,7119213,70.47
hnd,2004,3.71,7298994,70.67
hnd,2005,3.577,7478355,70.89
hnd,2006,3.449,7656832,71.06
hnd,2007,3.351,7834798,71.2
hnd,2008,3.26,8012587,71.27
hnd,2009,3.173,8189899,71.29
hnd,2010,3.078,8365878,71.1
hnd,2011,2.998,8540583,70.97
hnd,2012,2.927,8715076,69.28
hnd,2013,2.855,8889278,69.64
hnd,2014,2.793,9063122,69.86
hnd,2015,2.746,9237305,69.9
hnd,2016,2.704,9412380,71.53
hnd,2017,2.663,9588137,71.73
hnd,2018,2.645,9765210,71.92
hnd,2019,2.611,9943633,72.07
hnd,2020,2.577,10119640,70.66
hnd,2021,2.548,10289877,69.34
hnd,2022,2.522,10463872,69.94
hnd,2023,2.5,10644851,72.65
hrv,1960,2.239,4200264,64.71
hrv,1961,2.219,4223427,65.96
hrv,1962,2.192,4255014,65.39
hrv,1963,2.145,4287266,66.58
hrv,1964,2.142,4317757,66.61
hrv,1965,2.224,4346706,67.64
hrv,1966,2.227,4374301,68.82
hrv,1967,2.102,4400269,68.47
hrv,1968,2.027,4423828,68.54
hrv,1969,1.951,4444447,68.02
hrv,1970,1.882,4462673,68.67
hrv,1971,1.974,4480162,69.15
hrv,1972,2.007,4497891,69.13
hrv,1973,2.013,4515758,70
hrv,1974,1.983,4533953,70.38
hrv,1975,1.951,4552730,70.58
hrv,1976,1.936,4571750,70.84
hrv,1977,1.947,4590623,70.94
hrv,1978,1.955,4609020,70.72
hrv,1979,1.947,4626959,70.71
hrv,1980,1.931,4643896,70.67
hrv,1981,1.926,4664258,70.72
hrv,1982,1.9,4689156,70.64
hrv,1983,1.88,4712884,70.33
hrv,1984,1.87,4734488,70.67
hrv,1985,1.82,4754555,71.32
hrv,1986,1.76,4773051,71.63
hrv,1987,1.64,4790209,71.38
hrv,1988,1.79,4806032,71.77
hrv,1989,1.63,4820733,72.21
hrv,1990,1.63,4835065,72.46
hrv,1991,1.53,4825157,72.01
hrv,1992,1.48,4782233,72.41
hrv,1993,1.52,4729743,72.7
hrv,1994,1.47,4675514,73.28
hrv,1995,1.58,4619360,73.01
hrv,1996,1.67,4562299,73.49
hrv,1997,1.69,4504621,73.48
hrv,1998,1.45,4445667,73.82
hrv,1999,1.38,4385822,74.11
hrv,2000,1.39,4326105,74.65
hrv,2001,1.46,4301074,74.93
hrv,2002,1.42,4305782,75.05
hrv,2003,1.41,4306686,75.06
hrv,2004,1.43,4310056,75.58
hrv,2005,1.5,4313946,75.57
hrv,2006,1.47,4315800,75.96
hrv,2007,1.48,4315954,75.91
hrv,2008,1.47,4314631,75.94
hrv,2009,1.5,4310530,76.48
hrv,2010,1.46,4301145,76.8
hrv,2011,1.41,4280824,77.13
hrv,2012,1.52,4259236,77.37
hrv,2013,1.46,4242398,77.85
hrv,2014,1.46,4219479,77.94
hrv,2015,1.41,4183729,77.72
hrv,2016,1.43,4136444,78.39
hrv,2017,1.42,4079200,78.5
hrv,2018,1.47,4024868,78.61
hrv,2019,1.47,3986334,78.66
hrv,2020,1.48,3953958,77.91
hrv,2021,1.62,3924610,77.5
hrv,2022,1.53,3907027,79.16
hrv,2023,1.46,3896023,79.32
hti,1960,6.178,3858443,45.41
hti,1961,6.179,3929030,45.65
hti,1962,6.175,4001575,45.95
hti,1963,6.173,4073068,44.22
hti,1964,6.164,4146244,46.3
hti,1965,6.129,4223820,46.51
hti,1966,6.093,4302639,46.59
hti,1967,6.051,4382999,47.02
hti,1968,6.009,4465328,47.36
hti,1969,5.957,4549334,47.67
hti,1970,5.911,4635124,47.96
hti,1971,5.877,4723244,48.27
hti,1972,5.849,4813868,48.51
hti,1973,5.811,4906743,48.96
hti,1974,5.781,5001796,49.41
hti,1975,5.748,5099086,49.73
hti,1976,5.71,5198357,50.06
hti,1977,5.674,5299476,50.39
hti,1978,5.642,5402580,50.62
hti,1979,5.594,5507590,50.93
hti,1980,5.557,5614493,51.28
hti,1981,5.533,5723725,51.68
hti,1982,5.526,5835937,51.99
hti,1983,5.513,5951096,52.31
hti,1984,5.505,6069230,52.67
hti,1985,5.495,6190862,53.05
hti,1986,5.479,6316122,53.35
hti,1987,5.471,6445123,53.79
hti,1988,5.472,6578145,54.14
hti,1989,5.444,6714730,54.35
hti,1990,5.414,6854441,54.57
hti,1991,5.317,6995450,54.65
hti,1992,5.208,7136571,54.93
hti,1993,5.099,7278181,54.49
hti,1994,4.991,7419771,54.79
hti,1995,4.884,7562546,55.35
hti,1996,4.777,7707557,55.71
hti,1997,4.669,7854298,56.06
hti,1998,4.561,8002143,56.55
hti,1999,4.452,8151296,57.03
hti,2000,4.39,8303151,57.43
hti,2001,4.248,8455918,57.79
hti,2002,4.125,8607641,58.17
hti,2003,4.047,8759912,58.45
hti,2004,3.943,8910263,57.54
hti,2005,3.835,9061273,59.05
hti,2006,3.761,9216562,59.5
hti,2007,3.687,9373296,59.96
hti,2008,3.621,9530774,60.23
hti,2009,3.565,9689581,60.73
hti,2010,3.497,9803294,32.52
hti,2011,3.431,9914904,60.02
hti,2012,3.321,10069771,61.42
hti,2013,3.221,10222362,61.62
hti,2014,3.164,10373235,61.93
hti,2015,3.11,10523242,62.18
hti,2016,3.054,10671457,62.41
hti,2017,2.985,10817754,63.14
hti,2018,2.924,10962362,63.49
hti,2019,2.862,11105163,63.79
hti,2020,2.804,11243848,63.59
hti,2021,2.748,11374586,62.74
hti,2022,2.699,11503606,63.27
hti,2023,2.656,11637398,64.28
hun,1960,2.02,9983374,68.14
hun,1961,1.94,10026513,68.81
hun,1962,1.79,10058066,68.16
hun,1963,1.82,10083841,68.9
hun,1964,1.82,10114371,69.46
hun,1965,1.82,10141119,69.37
hun,1966,1.89,10170405,69.86
hun,1967,2.01,10206810,69.62
hun,1968,2.06,10244544,69.43
hun,1969,2.04,10281589,69.35
hun,1970,1.98,10315143,69.21
hun,1971,1.93,10343969,69.13
hun,1972,1.93,10374303,69.67
hun,1973,1.93,10407439,69.75
hun,1974,2.27,10453913,69.45
hun,1975,2.35,10515652,69.43
hun,1976,2.23,10573772,69.62
hun,1977,2.15,10623139,69.88
hun,1978,2.06,10660188,69.49
hun,1979,2.01,10688253,69.53
hun,1980,1.91,10695367,69.11
hun,1981,1.88,10679329,69.07
hun,1982,1.8,10656116,69.35
hun,1983,1.75,10622989,68.92
hun,1984,1.75,10584328,68.94
hun,1985,1.85,10547265,68.92
hun,1986,1.84,10511098,69.15
hun,1987,1.82,10475105,69.57
hun,1988,1.81,10440531,69.98
hun,1989,1.82,10403421,69.42
hun,1990,1.87,10381281,69.47
hun,1991,1.87,10378176,69.5
hun,1992,1.77,10371474,69.13
hun,1993,1.68,10356870,69.17
hun,1994,1.64,10339937,69.56
hun,1995,1.57,10322788,69.95
hun,1996,1.46,10302235,70.76
hun,1997,1.37,10278602,71.01
hun,1998,1.32,10251717,70.95
hun,1999,1.28,10219796,71.12
hun,2000,1.32,10190600,71.9
hun,2001,1.31,10166690,72.47
hun,2002,1.3,10138466,72.63
hun,2003,1.27,10108963,72.71
hun,2004,1.28,10085791,73.07
hun,2005,1.31,10065706,73.07
hun,2006,1.34,10049943,73.51
hun,2007,1.32,10034082,73.6
hun,2008,1.35,10016657,74.17
hun,2009,1.32,10001378,74.36
hun,2010,1.25,9979129,74.77
hun,2011,1.23,9946676,75.1
hun,2012,1.34,9916623,75.39
hun,2013,1.35,9889346,75.87
hun,2014,1.44,9862842,75.99
hun,2015,1.45,9839211,75.9
hun,2016,1.53,9810532,76.33
hun,2017,1.54,9785604,76.34
hun,2018,1.55,9774394,76.32
hun,2019,1.55,9770346,76.61
hun,2020,1.59,9749457,75.88
hun,2021,1.61,9707850,74.68
hun,2022,1.56,9684306,75.11
hun,2023,1.51,9686463,77.25
idn,1960,5.505,88296070,48.63
idn,1961,5.522,90791249,49.15
idn,1962,5.534,93375850,49.46
idn,1963,5.551,96051424,50.15
idn,1964,5.568,98833749,50.77
idn,1965,5.593,101365130,51.24
idn,1966,5.593,103792754,51.6
idn,1967,5.583,106526393,52.16
idn,1968,5.568,109450006,52.79
idn,1969,5.553,112517639,53.43
idn,1970,5.488,115657495,54.09
idn,1971,5.397,118833702,54.62
idn,1972,5.315,122039841,55.18
idn,1973,5.246,125288515,55.8
idn,1974,5.089,128555045,56.46
idn,1975,5.032,131843848,56.92
idn,1976,4.921,135173655,57.31
idn,1977,4.807,138533541,57.92
idn,1978,4.732,141953163,58.47
idn,1979,4.625,145434834,59.06
idn,1980,4.495,148950540,59.71
idn,1981,4.356,152485035,60.27
idn,1982,4.247,156052152,60.86
idn,1983,4.109,159651381,61.34
idn,1984,3.956,163251124,61.71
idn,1985,3.725,166776185,62.11
idn,1986,3.53,170175065,62.51
idn,1987,3.42,173511154,62.82
idn,1988,3.353,176855065,63.21
idn,1989,3.247,180201630,63.66
idn,1990,3.114,183501098,64.05
idn,1991,3.058,186778238,64.5
idn,1992,2.95,190043744,64.9
idn,1993,2.9,193305168,65.3
idn,1994,2.851,196591828,65.68
idn,1995,2.809,199888057,66.04
idn,1996,2.782,203204348,66.39
idn,1997,2.742,206536095,66.65
idn,1998,2.66,209826788,66.81
idn,1999,2.568,213004668,66.99
idn,2000,2.503,216077790,67.24
idn,2001,2.466,219097902,67.45
idn,2002,2.436,222088495,67.65
idn,2003,2.41,225048008,67.84
idn,2004,2.415,227926649,66.25
idn,2005,2.452,230871650,68.26
idn,2006,2.457,233951652,68.39
idn,2007,2.476,237062337,68.67
idn,2008,2.44,240157903,68.89
idn,2009,2.442,243220028,69.09
idn,2010,2.462,246305322,69.34
idn,2011,2.515,249470032,69.6
idn,2012,2.514,252698525,69.83
idn,2013,2.441,255852467,70.03
idn,2014,2.393,258877399,70.24
idn,2015,2.346,261799249,70.44
idn,2016,2.311,264627418,70.7
idn,2017,2.253,267346658,70.89
idn,2018,2.219,269951846,71.1
idn,2019,2.205,272489381,71.39
idn,2020,2.189,274814866,69.65
idn,2021,2.166,276758053,68.4
idn,2022,2.149,278830529,69.09
idn,2023,2.127,281190067,71.97
ind,1960,5.921,435990338,45.75
ind,1961,5.937,446564729,45.95
ind,1962,5.953,457283090,46.39
ind,1963,5.969,468138575,46.68
ind,1964,5.979,479229598,47.09
ind,1965,5.941,490140146,45.71
ind,1966,5.881,500740247,46.04
ind,1967,5.825,511606372,46.37
ind,1968,5.76,522716889,48.29
ind,1969,5.684,533880544,48.73
ind,1970,5.624,545864268,49.33
ind,1971,5.565,558096387,49.68
ind,1972,5.482,570482142,50.13
ind,1973,5.402,583465598,50.88
ind,1974,5.325,597041391,51.51
ind,1975,5.195,611309535,51.59
ind,1976,5.13,625861883,52.15
ind,1977,5.007,640801103,52.75
ind,1978,4.888,655728229,53.59
ind,1979,4.808,671155747,54.69
ind,1980,4.775,687354025,55.17
ind,1981,4.698,703696250,55.53
ind,1982,4.62,720313473,56.28
ind,1983,4.565,737372681,56.65
ind,1984,4.516,754875449,56.87
ind,1985,4.432,772647793,57.3
ind,1986,4.399,790689978,57.82
ind,1987,4.311,808931270,58.31
ind,1988,4.222,827342990,58.6
ind,1989,4.132,846039529,59.1
ind,1990,4.045,864972221,59.58
ind,1991,3.959,883927600,59.77
ind,1992,3.877,902957070,60
ind,1993,3.799,922118387,60.59
ind,1994,3.723,941163767,61.21
ind,1995,3.651,960301044,61.74
ind,1996,3.582,979678458,62.05
ind,1997,3.514,999133762,61.89
ind,1998,3.446,1018665080,62.11
ind,1999,3.383,1038225823,62.56
ind,2000,3.35,1057922733,62.94
ind,2001,3.303,1077898575,63.27
ind,2002,3.217,1097600380,63.79
ind,2003,3.122,1116803006,64.47
ind,2004,3.046,1135991513,65.2
ind,2005,2.958,1154676322,65.39
ind,2006,2.867,1172878890,65.59
ind,2007,2.775,1190676021,65.84
ind,2008,2.711,1207930964,66.08
ind,2009,2.674,1225524753,66.81
ind,2010,2.598,1243481564,67.28
ind,2011,2.532,1261224954,67.56
ind,2012,2.47,1278674502,68.01
ind,2013,2.399,1295829511,68.36
ind,2014,2.293,1312277191,69
ind,2015,2.289,1328024498,69.36
ind,2016,2.284,1343944296,69.96
ind,2017,2.193,1359657400,70.34
ind,2018,2.184,1374659064,70.46
ind,2019,2.12,1389030312,70.77
ind,2020,2.047,1402617695,70.01
ind,2021,2.014,1414203896,67.1
ind,2022,1.994,1425423212,67.61
ind,2023,1.975,1438069596,71.88
irl,1960,3.78,2827689,70.12
irl,1961,3.78,2824693,70.05
irl,1962,3.92,2831495,70.22
irl,1963,4.01,2843034,70.48
irl,1964,4.07,2857166,70.61
irl,1965,4.04,2873153,70.75
irl,1966,3.94,2888887,70.68
irl,1967,3.84,2905420,71.1
irl,1968,3.77,2922794,71.17
irl,1969,3.83,2940753,71.11
irl,1970,3.85,2961403,71.23
irl,1971,3.93,2993120,71.55
irl,1972,3.84,3037153,71.4
irl,1973,3.71,3084434,71.36
irl,1974,3.59,3132177,71.41
irl,1975,3.37,3180119,71.74
irl,1976,3.29,3228401,71.99
irl,1977,3.24,3277756,72.15
irl,1978,3.21,3329183,72.18
irl,1979,3.21,3375801,72.36
irl,1980,3.21,3415240,72.69
irl,1981,3.05,3448827,73.04
irl,1982,2.94,3475536,73.27
irl,1983,2.74,3497608,73.37
irl,1984,2.58,3515954,73.67
irl,1985,2.48,3531271,73.8
irl,1986,2.44,3541867,73.94
irl,1987,2.32,3540381,74.34
irl,1988,2.17,3525095,74.53
irl,1989,2.08,3511070,74.73
irl,1990,2.11,3514018,74.98
irl,1991,2.08,3534260,75.22
irl,1992,1.99,3558421,75.44
irl,1993,1.9,3576122,75.53
irl,1994,1.85,3590157,75.78
irl,1995,1.84,3610697,75.74
irl,1996,1.88,3638509,75.98
irl,1997,1.93,3672293,76.13
irl,1998,1.94,3711073,76.31
irl,1999,1.9,3752938,76.41
irl,2000,1.89,3802585,76.77
irl,2001,1.94,3862981,77.32
irl,2002,1.97,3928443,77.79
irl,2003,1.96,3992935,78.27
irl,2004,1.93,4066064,78.66
irl,2005,1.86,4155284,79.1
irl,2006,1.91,4268778,79.38
irl,2007,2.01,4393513,79.73
irl,2008,2.06,4485999,79.97
irl,2009,2.06,4533752,80.19
irl,2010,2.05,4559080,80.78
irl,2011,2.03,4579602,80.81
irl,2012,1.98,4600132,81.02
irl,2013,1.93,4624686,81.24
irl,2014,1.89,4658239,81.5
irl,2015,1.85,4702487,81.65
irl,2016,1.81,4753503,81.87
irl,2017,1.77,4810261,81.94
irl,2018,1.75,4872556,81.97
irl,2019,1.71,4933491,82.02
irl,2020,1.63,4982606,82.23
irl,2021,1.78,5028426,81.76
irl,2022,1.54,5110016,82.48
irl,2023,1.5,5196630,82.63
irn,1960,7.519,21470434,44.48
irn,1961,7.459,22125726,45.33
irn,1962,7.401,22807907,45.35
irn,1963,7.317,23519005,46.97
irn,1964,7.237,24262859,47.82
irn,1965,7.222,25036978,48.71
irn,1966,7.214,25829270,49.58
irn,1967,7.19,26628432,50.43
irn,1968,7.119,27437391,51.05
irn,1969,7.007,28273482,53.13
irn,1970,6.798,29145100,54.51
irn,1971,6.549,30029071,56.01
irn,1972,6.257,30921179,57.08
irn,1973,6.061,31839838,58.85
irn,1974,5.968,32796463,60.22
irn,1975,5.947,33802973,61.47
irn,1976,6.066,34837271,62.6
irn,1977,6.179,35933181,63.47
irn,1978,6.344,37126535,62.57
irn,1979,6.549,38424952,64.62
irn,1980,6.63,39842324,64.7
irn,1981,6.618,41989312,64.8
irn,1982,6.586,44272141,64.43
irn,1983,6.528,46029535,65.23
irn,1984,6.433,47793998,66.19
irn,1985,6.242,49582289,66.31
irn,1986,6.011,51446045,65.2
irn,1987,5.719,53323493,66.53
irn,1988,5.434,55072694,66.75
irn,1989,5.172,56704914,68.14
irn,1990,4.934,58380092,66.68
irn,1991,4.568,59986931,68.89
irn,1992,4.099,61184983,69.3
irn,1993,3.674,61403543,69.63
irn,1994,3.244,61520598,70.01
irn,1995,2.852,62205567,70.37
irn,1996,2.542,62881300,70.71
irn,1997,2.323,63639638,70.92
irn,1998,2.19,64519859,71.34
irn,1999,2.089,65445391,71.63
irn,2000,1.999,66418659,71.94
irn,2001,1.918,67452005,72.2
irn,2002,1.836,68011317,72.51
irn,2003,1.801,68769340,71.77
irn,2004,1.78,70256316,73.17
irn,2005,1.756,71828455,73.55
irn,2006,1.755,73392747,73.95
irn,2007,1.748,74602648,74.37
irn,2008,1.743,75514204,74.76
